Unknown command. Available commands: START, STOP, SEC_num (e.g., SEC_5000), GETHEAT
TimeStamp(ms),Label_Tag,HeaterProfile_ID,Sensor1_Temperature(deg C),Sensor1_Pressure(Pa),Sensor1_Humidity(%),Sensor1_GasResistance(ohm),Sensor1_Status,Sensor1_GasIndex,Sensor2_Temperature(deg C),Sensor2_Pressure(Pa),Sensor2_Humidity(%),Sensor2_GasResistance(ohm),Sensor2_Status,Sensor2_GasIndex,Sensor3_Temperature(deg C),Sensor3_Pressure(Pa),Sensor3_Humidity(%),Sensor3_GasResistance(ohm),Sensor3_Status,Sensor3_GasIndex,Sensor4_Temperature(deg C),Sensor4_Pressure(Pa),Sensor4_Humidity(%),Sensor4_GasResistance(ohm),Sensor4_Status,Sensor4_GasIndex,Sensor5_Temperature(deg C),Sensor5_Pressure(Pa),Sensor5_Humidity(%),Sensor5_GasResistance(ohm),Sensor5_Status,Sensor5_GasIndex,Sensor6_Temperature(deg C),Sensor6_Pressure(Pa),Sensor6_Humidity(%),Sensor6_GasResistance(ohm),Sensor6_Status,Sensor6_GasIndex,Sensor7_Temperature(deg C),Sensor7_Pressure(Pa),Sensor7_Humidity(%),Sensor7_GasResistance(ohm),Sensor7_Status,Sensor7_GasIndex,Sensor8_Temperature(deg C),Sensor8_Pressure(Pa),Sensor8_Humidity(%),Sensor8_GasResistance(ohm),Sensor8_Status,Sensor8_GasIndex
27166,1,1,4,38.14,99806.70,13.67,60124772.00,90,3,190,102,0,16
27167,1,1,4,38.12,99806.99,13.67,60124772.00,90,3,191,102,0,16
27167,1,1,4,38.12,99807.77,13.68,60124772.00,90,3,192,102,0,16
27168,1,1,5,37.89,99827.41,14.08,51940560.00,90,3,190,97,0,16
27168,1,1,5,37.89,99827.41,14.08,51940560.00,90,3,191,97,0,16
27168,1,1,5,37.88,99827.16,14.08,51940560.00,90,3,192,97,0,16
27169,1,1,6,37.89,99819.01,14.02,42528228.00,90,3,191,95,0,16
27169,1,1,6,37.88,99818.95,14.03,42528228.00,90,3,192,95,0,16
27169,1,1,6,37.88,99821.17,14.02,42528228.00,90,3,193,95,0,16
27170,1,1,7,37.73,99806.27,14.15,57324296.00,90,3,191,96,0,16
27170,1,1,7,37.71,99804.24,14.16,57324296.00,90,3,192,96,0,16
27171,1,1,7,37.72,99806.70,14.17,57324296.00,90,3,193,96,0,16
27301,1,1,0,36.68,99780.80,15.52,47063556.00,90,3,193,102,0,16
27302,1,1,1,36.76,99761.34,15.44,49752136.00,90,3,194,100,0,16
27303,1,1,2,37.57,99772.37,15.09,35685272.00,90,3,194,103,0,16
27304,1,1,3,37.78,99750.12,14.81,76027840.00,90,3,193,100,0,16
27305,1,1,4,38.11,99806.35,13.70,60124772.00,90,3,193,102,0,16
27306,1,1,5,37.88,99828.62,14.08,51940560.00,90,3,193,97,0,16
27307,1,1,6,37.88,99823.02,14.02,42528228.00,90,3,194,95,0,16
27308,1,1,7,37.71,99805.15,14.16,57324296.00,90,3,194,96,0,16
27441,1,1,0,36.67,99780.55,15.52,47063556.00,90,3,194,102,0,16
27442,1,1,1,36.76,99761.34,15.46,49752136.00,90,3,195,100,0,16
27443,1,1,2,37.57,99771.86,15.08,35685272.00,90,3,195,103,0,16
27444,1,1,3,37.77,99749.34,14.73,76027840.00,90,3,194,100,0,16
27445,1,1,4,38.11,99807.68,13.71,60124772.00,90,3,194,102,0,16
27446,1,1,5,37.87,99829.46,14.10,51940560.00,90,3,194,97,0,16
27447,1,1,6,37.87,99820.02,14.02,42528228.00,90,3,195,95,0,16
27448,1,1,7,37.71,99805.33,14.17,57324296.00,90,3,195,96,0,16
27581,1,1,0,36.67,99780.42,15.52,47063556.00,90,3,195,102,0,16
27582,1,1,1,36.75,99762.52,15.45,49752136.00,90,3,196,100,0,16
27583,1,1,2,37.55,99771.27,15.08,35685272.00,90,3,196,103,0,16
27584,1,1,3,37.77,99747.81,14.75,76027840.00,90,3,195,100,0,16
27585,1,1,4,38.10,99808.89,13.70,60124772.00,90,3,195,102,0,16
27586,1,1,5,37.85,99827.38,14.09,51940560.00,90,3,195,97,0,16
27587,1,1,6,37.86,99820.70,14.04,42528228.00,90,3,196,95,0,16
27588,1,1,7,37.70,99806.84,14.17,57324296.00,90,3,196,96,0,16
27721,1,1,0,36.66,99780.55,15.53,47063556.00,90,3,196,102,0,16
27722,1,1,1,36.74,99761.42,15.44,49752136.00,90,3,197,100,0,16
27723,1,1,2,37.56,99771.48,15.08,35685272.00,90,3,197,103,0,16
27724,1,1,3,37.76,99749.09,14.75,76027840.00,90,3,196,100,0,16
27724,1,1,3,37.75,99749.26,14.73,76027840.00,90,3,197,100,0,16
27725,1,1,4,38.09,99807.81,13.69,60124772.00,90,3,196,102,0,16
27726,1,1,5,37.85,99828.59,14.09,51940560.00,90,3,196,97,0,16
27727,1,1,6,37.85,99821.57,14.04,42528228.00,90,3,197,95,0,16
27728,1,1,7,37.69,99806.94,14.18,57324296.00,90,3,197,96,0,16
27861,1,1,0,36.67,99780.78,15.54,47063556.00,90,3,197,102,0,16
27862,1,1,1,36.74,99761.38,15.46,49752136.00,90,3,198,100,0,16
27863,1,1,2,37.55,99772.70,15.08,35685272.00,90,3,198,103,0,16
27864,1,1,3,37.75,99749.78,14.73,76027840.00,90,3,198,100,0,16
27865,1,1,4,38.08,99808.61,13.72,60124772.00,90,3,197,102,0,16
27866,1,1,5,37.84,99828.94,14.10,51940560.00,90,3,197,97,0,16
27867,1,1,6,37.85,99823.04,14.04,42528228.00,90,3,198,95,0,16
27868,1,1,7,37.68,99806.62,14.19,57324296.00,90,3,198,96,0,16
28001,1,1,0,36.67,99780.99,15.52,47063556.00,90,3,198,102,0,16
28002,1,1,1,36.75,99762.02,15.46,49752136.00,90,3,199,100,0,16
28003,1,1,2,37.55,99773.01,15.09,35685272.00,90,3,199,103,0,16
28004,1,1,3,37.74,99749.95,14.75,76027840.00,90,3,199,100,0,16
28005,1,1,4,38.08,99807.90,13.70,60124772.00,90,3,198,102,0,16
28006,1,1,5,37.83,99829.40,14.09,51940560.00,90,3,198,97,0,16
28007,1,1,6,37.84,99822.42,14.05,42528228.00,90,3,199,95,0,16
28008,1,1,7,37.67,99804.66,14.17,57324296.00,90,3,199,96,0,16
28141,1,1,0,36.66,99779.80,15.53,47063556.00,90,3,199,102,0,16
28142,1,1,1,36.74,99764.17,15.46,41360680.00,b0,3,200,100,32,16
28143,1,1,2,37.55,99773.54,15.09,29614098.00,b0,3,200,103,32,16
28144,1,1,3,37.74,99750.87,14.75,64999752.00,b0,3,200,100,32,16
28145,1,1,4,38.07,99808.53,13.72,60124772.00,90,3,199,102,0,16
28146,1,1,5,37.82,99829.72,14.11,51940560.00,90,3,199,97,0,16
28147,1,1,6,37.83,99823.83,14.05,35224940.00,a0,3,200,95,32,0
28148,1,1,7,37.66,99808.30,14.18,48889220.00,b0,3,200,96,32,16
28281,1,1,0,36.67,99780.78,15.53,44386048.00,a0,3,200,102,32,0
28282,1,1,1,36.85,99762.40,15.46,41360680.00,90,4,201,148,0,16
28283,1,1,2,37.64,99769.30,15.12,29614098.00,90,4,201,150,0,16
28284,1,1,3,37.84,99747.07,14.77,64999752.00,90,4,201,150,0,16
28285,1,1,4,38.07,99809.09,13.70,53238016.00,b0,3,200,102,32,16
28286,1,1,5,37.82,99829.14,14.12,39670704.00,b0,3,200,97,32,16
28287,1,1,6,37.93,99820.20,14.06,35224940.00,80,4,201,139,0,0
28288,1,1,7,37.76,99804.84,14.20,48889220.00,90,4,201,141,0,16
28421,1,1,0,36.76,99778.36,15.56,44386048.00,80,4,201,149,0,0
28422,1,1,1,37.04,99760.91,15.49,41360680.00,90,4,202,148,0,16
28423,1,1,2,37.84,99771.28,15.12,29614098.00,90,4,202,150,0,16
28424,1,1,3,38.06,99749.95,14.79,64999752.00,90,4,202,150,0,16
28425,1,1,4,38.19,99806.93,13.74,53238016.00,90,4,201,152,0,16
28426,1,1,5,37.94,99826.97,14.13,39670704.00,90,4,201,146,0,16
28427,1,1,6,38.14,99821.53,14.08,35224940.00,80,4,202,139,0,0
28428,1,1,7,37.97,99806.68,14.22,48889220.00,90,4,202,141,0,16
28561,1,1,0,36.96,99782.09,15.58,44386048.00,80,4,202,149,0,0
28562,1,1,1,37.20,99761.62,15.52,41360680.00,90,4,203,148,0,16
28563,1,1,2,38.00,99770.74,15.13,29614098.00,90,4,203,150,0,16
28564,1,1,3,38.22,99749.81,14.80,64999752.00,90,4,203,150,0,16
28565,1,1,4,38.40,99809.52,13.76,53238016.00,90,4,202,152,0,16
28566,1,1,5,38.15,99825.89,14.14,39670704.00,90,4,202,146,0,16
28567,1,1,6,38.31,99823.01,14.11,35224940.00,80,4,203,139,0,0
28568,1,1,7,38.12,99807.60,14.24,48889220.00,90,4,203,141,0,16
28701,1,1,0,37.12,99779.49,15.58,44386048.00,80,4,203,149,0,0
28702,1,1,1,37.31,99763.24,15.53,41360680.00,90,4,204,148,0,16
28703,1,1,2,38.10,99772.09,15.14,29614098.00,90,4,204,150,0,16
28704,1,1,3,38.35,99753.95,14.80,64999752.00,90,4,204,150,0,16
28705,1,1,4,38.56,99810.47,13.76,53238016.00,90,4,203,152,0,16
28706,1,1,5,38.33,99827.62,14.17,39670704.00,90,4,203,146,0,16
28707,1,1,6,38.43,99824.57,14.12,35224940.00,80,4,204,139,0,0
28708,1,1,7,38.24,99809.34,14.24,48889220.00,90,4,204,141,0,16
28841,1,1,0,37.23,99780.94,15.58,44386048.00,80,4,204,149,0,0
28842,1,1,1,37.39,99762.91,15.53,2134445.00,b0,4,205,148,32,16
28843,1,1,2,38.18,99770.49,15.15,1689420.50,b0,4,205,150,32,16
28844,1,1,3,38.44,99752.09,14.82,3090154.75,b0,4,205,150,32,16
28845,1,1,4,38.68,99813.91,13.77,53238016.00,90,4,204,152,0,16
28846,1,1,5,38.45,99832.69,14.17,39670704.00,90,4,204,146,0,16
28847,1,1,6,38.50,99824.03,14.12,2013271.12,b0,4,205,140,32,16
28848,1,1,7,38.31,99807.88,14.24,2671014.00,b0,4,205,141,32,16
28981,1,1,0,37.30,99780.26,15.61,3165378.75,b0,4,205,150,32,16
28982,1,1,1,37.46,99765.53,15.54,2134445.00,90,5,206,147,0,16
28983,1,1,2,38.24,99769.05,15.16,1689420.50,90,5,206,149,0,16
28984,1,1,3,38.50,99752.39,14.82,3090154.75,90,5,206,150,0,16
28985,1,1,4,38.76,99812.55,13.79,2870357.50,b0,4,205,152,32,16
28986,1,1,5,38.53,99829.88,14.19,1742237.37,b0,4,205,146,32,16
28987,1,1,6,38.56,99824.52,14.13,2013271.12,90,5,206,139,0,16
28988,1,1,7,38.37,99807.16,14.27,2671014.00,90,5,206,140,0,16
29121,1,1,0,37.37,99780.05,15.61,3165378.75,90,5,206,149,0,16
29122,1,1,1,37.51,99765.82,15.53,2134445.00,90,5,207,147,0,16
29123,1,1,2,38.30,99770.84,15.15,1689420.50,90,5,207,149,0,16
29124,1,1,3,38.55,99754.31,14.81,3090154.75,90,5,207,150,0,16
29125,1,1,4,38.84,99812.75,13.79,2870357.50,90,5,206,152,0,16
29126,1,1,5,38.60,99831.01,14.20,1742237.37,90,5,206,146,0,16
29127,1,1,6,38.61,99825.52,14.12,2013271.12,90,5,207,139,0,16
29128,1,1,7,38.42,99807.53,14.27,2671014.00,90,5,207,140,0,16
29261,1,1,0,37.41,99783.20,15.59,3165378.75,90,5,207,149,0,16
29262,1,1,1,37.56,99766.23,15.55,2134445.00,90,5,208,147,0,16
29263,1,1,2,38.34,99774.09,15.16,1689420.50,90,5,208,149,0,16
29264,1,1,3,38.61,99756.63,14.82,3090154.75,90,5,208,150,0,16
29265,1,1,4,38.89,99812.41,13.80,2870357.50,90,5,207,152,0,16
29266,1,1,5,38.65,99830.37,14.19,1742237.37,90,5,207,146,0,16
29267,1,1,6,38.64,99826.62,14.12,2013271.12,90,5,208,139,0,16
29268,1,1,7,38.46,99809.43,14.26,2671014.00,90,5,208,140,0,16
